,BarkingandDagenham,Barnet,Bexley,Brent,Bromley,Camden,CityofLondon,Croydon,Ealing,Enfield,Greenwich,Hackney,HammersmithandFulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,KensingtonandChelsea,KingstonuponThames,Lambeth,Lewisham,Merton,Newham,Redbridge,RichmonduponThames,Southwark,Sutton,TowerHamlets,WalthamForest,Wandsworth,Westminster
Clerkenwell,0.4923215991697203,0.3682398464488125,0.5074924664746662,0.40356930377006306,0.471385497007187,0.23052063497897168,0.14067622769250623,0.41532462388887764,0.4721601992715516,0.3552200841121478,0.41585418346716857,0.2273040713702615,0.3423810593788658,0.2526377264434604,0.49372089481155956,0.5756768160865035,0.5812579474114096,0.5152157403580624,0.14845642336923406,0.29705182146496284,0.47563991231280384,0.27232039474145336,0.3432241091470125,0.3830931963455456,0.3801583695737291,0.4396139366887385,0.4706777321150176,0.25110763460393587,0.4225165727477227,0.2704523061447931,0.34194620978303614,0.3295009882563604,0.23379414005165014
Cleveland,0.6758269502732913,0.3817485105375093,0.6837882419098206,0.2550681222138236,0.6354295959977945,0.40845976945726964,0.48030794759944867,0.5380333254373146,0.09167054586268615,0.5173784570796268,0.6183321349027404,0.5108444235775308,0.32421428583301726,0.47470665617417585,0.27640454147654964,0.7384680985981779,0.3524958598189277,0.26623810192993813,0.46249404217898765,0.36301326206954687,0.3746331398160806,0.4650215623555166,0.5583297794170606,0.41144015654526694,0.5992598892359305,0.6351137008026225,0.2863887312154086,0.5031693415945891,0.4659875763729107,0.5358964186132829,0.5638761959166654,0.3927236435688842,0.4021050013631804
Clissold,0.46648263881018426,0.3734972783517861,0.49452921241127734,0.42901041671816487,0.4784603812791193,0.27268100065663764,0.2065126910208453,0.4487226234369084,0.4995975701299736,0.3072482188803465,0.4039938269550109,0.14467321101973585,0.3877017860793221,0.20298810287549388,0.510627214083581,0.552256103785226,0.6018254876337698,0.5447722912150849,0.1664419063095137,0.34943150160867464,0.5138813079150679,0.33039922996875615,0.3546646034605393,0.4306627668667151,0.35135741661586345,0.4028176825858012,0.5061533936694256,0.28985330424722777,0.4647526041471176,0.24960792416725217,0.2834791462372854,0.38349315019882474,0.2975463459925397
ClockHouse,0.4788483318388358,0.5159223100619671,0.4424223564127057,0.5179760055621466,0.3235462940726713,0.42298652381180085,0.3442152780341047,0.25164768817592414,0.553720422368493,0.4991658315477158,0.35246283399524586,0.3848481806679395,0.44257551431474107,0.4413140090925571,0.5925216362352698,0.5591391439583483,0.6485425861889217,0.5705506184695853,0.3956048498347616,0.4173798292632217,0.48956974952090176,0.29208497204348166,0.2262390528872589,0.38665859796473384,0.38649042629810426,0.46795725483171907,0.5174323977706404,0.27063657042718714,0.3696555214680744,0.33595643538273146,0.4385311195838104,0.3823189121944926,0.3966048325859385
Cockfosters,0.5532940328574734,0.2738049459589611,0.5947213591193259,0.3950842706377086,0.5934562780021456,0.3387110308536639,0.39628635272862206,0.5585022962256396,0.47740661488675173,0.2518819355175103,0.5282746041691561,0.3727253558458052,0.4239024082783196,0.28689391246990087,0.4488629971305958,0.6191855367752203,0.5647092530432145,0.5387131220116046,0.3452414462199462,0.4061044333171067,0.5526310493752107,0.4584591922388096,0.4991898518136719,0.5053184626762902,0.478172947203472,0.48785487183221493,0.5222816504632525,0.44975858663440016,0.547777377798685,0.4285457759265013,0.39077891834668,0.4611694585541086,0.3839460892304957
Coldharbour,0.505375006445296,0.427823058660231,0.49890765474457704,0.43058500418802537,0.42947997198505333,0.309934704419397,0.23166209241781563,0.332372188173622,0.47973517208193384,0.43413348237622545,0.4062013794982481,0.3152907080208923,0.3424892473922726,0.35588325538225574,0.5182437867989956,0.5870629000173927,0.5882256971147655,0.5085853955969667,0.29117188960487106,0.3039603187586291,0.4402696090545236,0.12017804934289888,0.29937413310289135,0.32212830801803827,0.3983022108279774,0.4701632584885065,0.45342642862614063,0.18758765971450794,0.3505429864824761,0.30068020755679703,0.4022111270622025,0.2809143352979916,0.26988366801658425
ColdharbourandNewEltham,0.36593529668352887,0.57058790194997,0.29079628553701886,0.5920251799254729,0.2492596749605629,0.4945935013350405,0.41495344178857396,0.4078685055751837,0.6329690582552876,0.5122341914528561,0.1983845897366599,0.4133796072281547,0.5364403119964737,0.4786838892497118,0.6581810464498021,0.45584250373350355,0.718814259797704,0.6543539445292583,0.4528709922181891,0.5112881362639252,0.5912196848285652,0.4230652498401375,0.2849559753806868,0.507916583863022,0.31234800985750305,0.39107278036224563,0.610498745224555,0.3740955421187916,0.4977524323980668,0.3559506229829663,0.41948336343472914,0.49671327505581275,0.4848560672535846
Colindale,0.6182510597031708,0.2044315915139801,0.6394907531002036,0.20471221925913857,0.6090384742526885,0.3165807726719775,0.4155229075531642,0.53527624341315,0.33388534016799165,0.4101583684822329,0.5703272129122586,0.4324307542938157,0.3179337720809357,0.37169758866049485,0.30944659973968314,0.6838352905008203,0.4548266272469826,0.41815053702405297,0.3778895077655993,0.3263107828794814,0.4585499114966998,0.43583586600775137,0.5181514309577556,0.43630365083372424,0.5380704202281307,0.56705861334717,0.40764850128600144,0.4576241792210241,0.49167703078948344,0.47289550701205796,0.4826375405581979,0.39304775905641054,0.3410566970367377
College,0.4871493532002179,0.4730496216746897,0.46762482320038173,0.47612136906567887,0.3790534112631718,0.3694887102340267,0.2833401537287161,0.28508393828679196,0.5179091487993563,0.4639491745983925,0.3719624119404137,0.3421951599385004,0.39514772066344334,0.3966616573878701,0.5565310439152984,0.5698227914859848,0.6191490277327855,0.5401884030998331,0.3424570233897842,0.36465254994011376,0.4639146118641899,0.21111138902755458,0.24112719406299626,0.3505969272560059,0.3825350042555827,0.4626410887958005,0.4857233087570986,0.19299208688358113,0.35313277917144675,0.3019823078985238,0.4131527859337168,0.3322576242742083,0.33867935688549017
CollegeParkandOldOak,0.609877952851586,0.3130241086075232,0.6191122106317072,0.21758403792568412,0.5708068242852763,0.2896340885529405,0.3817101568232329,0.4739331828012072,0.3055010382340338,0.4451271068140533,0.5459245565328702,0.42069198853494566,0.1755320991925512,0.38349525856373,0.35816103408215294,0.6787897972167037,0.45702452555146134,0.3743098285462068,0.3607799080350041,0.2221457462952111,0.3779788785126481,0.37133711109071343,0.47923921800993746,0.3451926302442113,0.5235934100178161,0.56564626381349,0.3312744934695089,0.4126306790459879,0.41336507109201326,0.44963024047804234,0.4860994857118709,0.29547810173737915,0.2771721364864368
ColliersWood,0.576770788460627,0.44846380281053283,0.5629131059897652,0.4109755923173142,0.4796921873982946,0.3595437275043078,0.3557896792497941,0.32728301127656934,0.4342718759337285,0.4984099668924026,0.4863515284431327,0.4169009935294513,0.3017902958351159,0.42960981558499944,0.4954348542324912,0.6489983513372074,0.5462934913833374,0.4468092658132409,0.3808192069795207,0.29247833746769075,0.34203126041879994,0.25626136682185585,0.3956381840011737,0.15735193273960638,0.48722854144864947,0.548387152497972,0.37566590570413494,0.3368935984641011,0.23707996172815315,0.41241738443783416,0.48846667751138084,0.188332256696189,0.3107208468894397
Colville,0.582745250549549,0.3159685446824393,0.5915574713220397,0.27538769458036894,0.5423910631664828,0.23693126412355975,0.33565821850366606,0.44655451074907393,0.35545467584786544,0.42280096729758576,0.514464668999362,0.3821055416420789,0.16183930521295237,0.3497388528266091,0.39858999512465465,0.6547055515287786,0.4920803881737817,0.41137541530917554,0.3160630658297484,0.1379206037861857,0.3903918503522934,0.32739875524350714,0.44360147161986563,0.32656652952247267,0.49143483946148303,0.537711654970756,0.362107364111897,0.3704027060180605,0.39575912774302113,0.4113909395586157,0.4553054875959713,0.25985216389063037,0.20878611714627898
Colyers,0.289544346053485,0.6383414841626509,0.17900475625661416,0.6686357132110118,0.39248402890863604,0.5801746986793591,0.5161080369720707,0.530953428740101,0.7100404775293894,0.5611516099044456,0.33790853684468286,0.49776497549380155,0.6265307966250806,0.5502917903946768,0.7261974757151091,0.32736523638872944,0.7875198307202278,0.7331549308982139,0.5398289468396519,0.6037689711650799,0.6816142728855539,0.5377387977700262,0.43806156389595685,0.6103372297915725,0.382319366994864,0.386518968758284,0.6958151608754019,0.4949878510693073,0.6035777542726435,0.45969022903832324,0.47022267995051337,0.5977622378340703,0.5784372892620704
CoombeHill,0.6456971394022956,0.44922665917791,0.6377529826573941,0.36989787552971115,0.5657736726681007,0.4054967093980183,0.4427407986475668,0.435372766986991,0.34726924827843997,0.5383886292591482,0.570052441068169,0.4898524934961263,0.2931637354717259,0.4801342025138394,0.43806271711239014,0.7115434059109905,0.46583695851057233,0.33547777611179014,0.446953558188333,0.3278033053451795,0.20124510187697636,0.3869334056676157,0.49582422283275557,0.26164632735392607,0.565129795212754,0.614768336530757,0.22895619404585807,0.443737167059473,0.3249484330128569,0.4981629708643804,0.5525290016055936,0.2892178932515957,0.37212301273773446
CoombeVale,0.6506705300523973,0.46324884152290285,0.64089903422817,0.3864151010107405,0.5666435716101276,0.4192820982694541,0.4523112358130514,0.4337344755471906,0.36040155189790657,0.549071048686885,0.5743003403204632,0.4992066577614921,0.31338162059375013,0.4915577060243317,0.4499358557387227,0.7159242285546168,0.47114523078620923,0.34050666298794646,0.45821478716270303,0.3445993808357972,0.17002236733939022,0.39424450408734923,0.5001740976114086,0.26484959236267863,0.571217860825844,0.6212471903707523,0.2371275977648554,0.4506747749839119,0.3185027305522193,0.505669222719869,0.560997841305531,0.3020761384391087,0.3860381740679047
CopersCope,0.4505437637981365,0.5285329601429007,0.4080944195159046,0.5371357440494045,0.285210085742597,0.43905512303813327,0.35515505090717464,0.2969766088388058,0.5750480180655787,0.49862429402116537,0.31174404885513185,0.3836134778247329,0.4676651141797464,0.44620042635095114,0.6096637017187282,0.5336995613190347,0.6674888126308106,0.5935325299058359,0.4051053680561139,0.44185663598620983,0.5182205038226013,0.3273178788160251,0.19050548573437143,0.4217202667723191,0.35945029318610794,0.4452634125999094,0.5432508509185866,0.2872470539321959,0.4071729156151884,0.3264914279368054,0.42702460827148864,0.4143028573267782,0.4180919013354397
Coppetts,0.5411918231939505,0.2415994871621706,0.5740595775898302,0.3568737191923172,0.560324227206501,0.2550227296743362,0.3366470723335326,0.5137200494475919,0.44714574068879925,0.2754226162298087,0.49990434369114944,0.3261107022054043,0.36680201502790044,0.22140184142840955,0.43577238529175355,0.6130915067229807,0.5495083742707754,0.5082712473576361,0.2743129082711549,0.3420103574441244,0.5108341589287382,0.40202827697539717,0.4577849049967996,0.4542031061071798,0.4534905186305729,0.4786852142901003,0.483228818919756,0.39772812143638536,0.5004259837885715,0.3866779263544486,0.37451415041191166,0.40439940664526514,0.3126511375918006
CoulsdonEast,0.5931904991887142,0.5682057107870727,0.552668382052702,0.540155525257725,0.43293431904777196,0.4937516860329896,0.46065011430577124,0.24922627006302728,0.5482819756395265,0.5898429219431327,0.4959115906382534,0.5044943345768789,0.4632001162294133,0.5346487077695754,0.6040313121567693,0.6567698705424719,0.6321861170405149,0.5416055614831966,0.49383600787727405,0.4565953145717407,0.4280528744294047,0.38497820356556317,0.42009502187286824,0.3581703424459193,0.5241202992054717,0.5867729956153569,0.48364985620284395,0.4184990229882207,0.28043335124444235,0.4792629188394097,0.5564114656567565,0.3991664635224657,0.4607775617843737
CoulsdonWest,0.5957940431283684,0.5492602834131207,0.5604861306956651,0.5174220917060002,0.44754595182307355,0.47422255085636306,0.44640781029761634,0.2540611970267741,0.5246282115196511,0.5775642488607875,0.4994255103262623,0.49342947348968563,0.43701899794106114,0.5202237783243884,0.5830361636889845,0.6610096272919747,0.6118297392929206,0.5178408612706694,0.4782827211417343,0.4318864377131278,0.3984801009424687,0.365087455967419,0.419011056389193,0.32191343891506746,0.5225309323832938,0.5850702568938888,0.4567489818584168,0.4070171211309901,0.23087746434710513,0.4716961341831914,0.5490025835567134,0.36963249008112553,0.4391097235115995
Courtfield,0.5667400852790059,0.3560942320952325,0.5703435932783638,0.3279954218193402,0.5135048075208614,0.2452128444150616,0.3063680868980279,0.40881056227136525,0.38844140552369033,0.4308549913977426,0.4901529273719976,0.36629189079691993,0.19558717288942729,0.3522747647088634,0.4359935011350848,0.6409004962497473,0.5167593955079173,0.4305964885821619,0.30370241475578286,0.11611425082394333,0.3833681993977615,0.2752455225037368,0.410865373574715,0.28865843979291855,0.4717900038680342,0.5248638683362643,0.37283606178444534,0.3320668577335374,0.3607189592881997,0.38698832947642453,0.44579469749836964,0.20213337391768857,0.17586961911978383
Cranbrook,0.2803518887026087,0.5224559893859295,0.37179656737151584,0.5720110142495292,0.4459068293013382,0.4668325787075072,0.4016179497990145,0.5102448392451812,0.6270124555414391,0.40865708465802275,0.3129254432857963,0.3519155588850369,0.5387276829513513,0.40960901791833615,0.6335057282480047,0.4025913192016147,0.7110913418100583,0.6621023191898348,0.41334017383220284,0.5110968722737523,0.6255851043975348,0.4613697302286457,0.3821834158215217,0.550108823125434,0.2192604513667775,0.14983259851050137,0.6274438500829694,0.4068671231350221,0.5617082153271732,0.32986106174984364,0.2747580686544145,0.5225425176070101,0.4771282299399048
Cranford,0.7370022318841709,0.49135897918193633,0.7385328269159396,0.4016405010317596,0.6837759152062828,0.5079109624462932,0.5616326830131234,0.582218429124577,0.2977005262857223,0.6031981287021596,0.6790603249441294,0.5920567804599891,0.43006883478379715,0.5652922359578278,0.37360235485267373,0.7953322579676535,0.2816320698123624,0.19519048147896217,0.5513850138752376,0.4625635190557329,0.3817681778260683,0.5360269986281716,0.6208553092242741,0.4659717265474295,0.6668263425257065,0.7026113298189166,0.3116022334056793,0.5746975499147317,0.503122880081657,0.6098086678122978,0.6405824863117701,0.4685655728686295,0.49689580616562223
Cranham,0.3652196680097183,0.6905661679684295,0.4082426374703412,0.7297716559575023,0.5392610888351771,0.6501552801273899,0.6008457322024676,0.6419037087428481,0.7730038344850519,0.6009384072680974,0.47945831466071065,0.5730743018211358,0.7010748007642109,0.6104585232651334,0.7788017969251707,0.2094320207391664,0.8431188063283839,0.7999061347364976,0.6127691165700461,0.6800458065426869,0.7620822057520256,0.632706476176099,0.5566135989391399,0.699128457922543,0.4816553979480362,0.435223194339,0.7691179770777459,0.5939261034332847,0.698987053214447,0.5520906633292869,0.5275571012164636,0.682919892495659,0.6554325777381163
CrayMeadows,0.3489369107268848,0.6275274922753686,0.18962143940377843,0.6507236668858938,0.3111773343777935,0.5619776541650082,0.4934173134642423,0.480585582713142,0.6891740055861489,0.5630296008489987,0.3027363478423181,0.4849697064343172,0.6017640590975798,0.5413936063470863,0.7111458687560968,0.40728600264494436,0.7688084924236764,0.708971428406036,0.5233818454533611,0.5792221492395844,0.6495520937732587,0.5035083490511231,0.39461041716126816,0.575362536312763,0.37803211672983783,0.4148421129141634,0.6684835128817131,0.46254593851542897,0.5631091615506202,0.4396598429414071,0.4738961316518429,0.5667127622425113,0.5553001115699837
CrayValleyEast,0.3919425526286087,0.639336947193113,0.26021268960194255,0.6579790934979306,0.28724904676579555,0.5726113449022595,0.505453154912836,0.470967217130211,0.6934107651594364,0.5825648940669144,0.33282523457268637,0.5025922595878688,0.6066558746858886,0.5575924522658591,0.7182364851089633,0.4410295432989527,0.7722981077110397,0.7103834240422545,0.5369266637139269,0.5852790358231889,0.6469735418263652,0.5073186060200665,0.40255651904039785,0.5739486761740181,0.4081754563435852,0.44929464588593965,0.6689436374781634,0.47092340570528574,0.5573525202351164,0.45727154513249063,0.49853928582301865,0.5689037252669205,0.5634159748003118
CrayValleyWest,0.3849462512139756,0.6163162093640631,0.26376804787803276,0.634699717555583,0.24178951189889264,0.5461508411448102,0.47537485288685377,0.441673176368124,0.6712302239862478,0.5607854522772672,0.2933444896066469,0.47434558505392793,0.5811706788668838,0.5322657585938385,0.6970104669724133,0.44982114885352803,0.7524584228221445,0.6889693664072976,0.5092877144066559,0.5588389517168766,0.62430281586286,0.47659452249904555,0.3631226511354924,0.5477781047554348,0.37965786081204644,0.4327278135078716,0.6463153836124739,0.4377497343057727,0.5318148820383902,0.4254358800259981,0.47476979557241167,0.5418152898295737,0.5360487142293782
Crayford,0.322575948542596,0.6514725607525065,0.204772667114189,0.6796394115164974,0.3918791975763877,0.593214655575438,0.530029230044034,0.5350573246129113,0.71943834239104,0.5779807648539231,0.35663179776259285,0.514287690126817,0.6367551600328252,0.5659141796212563,0.736733737193479,0.34343144785972,0.7960839308722519,0.7411043696511174,0.5543593976284907,0.6146495234330488,0.6879826039600845,0.5478868882594822,0.4496882267627781,0.6177431418111791,0.40472298341361757,0.41197377765228393,0.7035567254564072,0.5072293315282826,0.6089567140742101,0.47614743483952937,0.49009897836364535,0.6069176463156585,0.590373278202894
Cremorne,0.5624212962049584,0.3721674620179284,0.5634793415399707,0.345691105336241,0.5028691611451361,0.2596580083250461,0.3007638229061024,0.39324660185051097,0.3999815554067225,0.4373915618021693,0.4824344568373381,0.36503168166411687,0.2171904920013776,0.35870813145685915,0.44907602461437396,0.6371450150502883,0.5252560908452485,0.43732786257810347,0.306542105913459,0.16074943037720638,0.38076053591089065,0.25438023203636506,0.3995603121748099,0.2733435456006314,0.4666588176966895,0.5222997340051507,0.37713956905983487,0.3195084465332168,0.3458230779394935,0.38098467146413373,0.44557862307035967,0.17878873437256057,0.1885561144289867
CricketGreen,0.5762990674859554,0.4723087254819835,0.5571783004659991,0.43749258796671336,0.4659207943323788,0.38574215075317103,0.37065976742309936,0.2962973365070448,0.45655145339761366,0.5144191870801292,0.4823983402133463,0.42946987828233313,0.3371722092486419,0.44806155155214344,0.5169318146459287,0.647796910934533,0.562321544335006,0.46371236980169644,0.40005905717710605,0.3282881069112693,0.3510948949658459,0.2679641476816884,0.39029722720965,0.18814091097387411,0.48908708855710725,0.5520310536068396,0.39424431370923896,0.3420102548159885,0.19529634176468902,0.4187877420472494,0.4978805628845025,0.24105608846350723,0.34086245167347384
CroftonPark,0.4441126116751015,0.4889468535730297,0.4235044024253945,0.5038100952216578,0.3446756390132255,0.3916346492098938,0.29088045721588296,0.32503008361839136,0.5489244687052719,0.4555379702828839,0.31284140557826134,0.32545625594332717,0.4340836530375784,0.39620809726617423,0.5805159983973006,0.5331277801290707,0.6459449372881161,0.5735290643920451,0.34975399880612057,0.403346807850709,0.5055900502992877,0.2821824514413132,0.13610852448822852,0.40410722987295744,0.3303003806973634,0.42212369047442827,0.5237506774650921,0.20760248452753563,0.40486095895999,0.2607877821567094,0.38357913979024955,0.3843349940768957,0.37225299234088766
Croham,0.5406072341402158,0.5364457413244762,0.5011889659988282,0.5207327700306469,0.3754886634471247,0.45084869687729273,0.3996270309914675,0.03624043372875424,0.5428240947460832,0.5438858830659803,0.43183144071665974,0.44573351440161996,0.4399354403055866,0.48575005269853094,0.5918909828119664,0.6112519864021277,0.6347230535820105,0.5484281940389569,0.44104974532826313,0.42400648161201876,0.44846235025117615,0.3199111940215922,0.33949120909830727,0.3489939930561061,0.46202888266450914,0.5320414647926273,0.4906840304059915,0.3446330586318775,0.29896255526482707,0.41279068434673494,0.5005923783083188,0.37052735935027525,0.41788870685844126
CrouchEnd,0.514426239535619,0.2990085852670629,0.5428024680867563,0.3743262971773899,0.5234564756807626,0.20619688092118335,0.2705669108299981,0.4760751378907037,0.45768244870927477,0.2899133873485821,0.46165125848127236,0.2657699925622259,0.3514061809697401,0.1576485383930879,0.4616362492148288,0.591981589440462,0.5645309708206588,0.5119714821090416,0.18725198225161313,0.31547055284570574,0.4971259479511872,0.3541881639160342,0.4117224092853671,0.4259400536281154,0.4156432072786109,0.45285084122460006,0.47819181591279863,0.34383246945360035,0.47049278456474014,0.3340180168524386,0.34280471305660304,0.37296706392492773,0.26798618760006154
CrystalPalace,0.4894813505861133,0.4939923271542425,0.46186809596696377,0.49417734421467824,0.35844926664543403,0.3960131014112836,0.3171736056165914,0.2536213524344848,0.5316224213420442,0.4844889901460373,0.3700802219098636,0.36794998838490456,0.41436406899567524,0.4214673125601131,0.5717833947104551,0.5703071680983244,0.6299776051639471,0.5501728020318764,0.3713023852613808,0.3873973604938832,0.46904680227455764,0.24743742946679292,0.24015628522341173,0.3586340127659301,0.3913993444686699,0.47142002265894245,0.4954166260801146,0.23759421602033898,0.3490261687353916,0.32488430644367033,0.43097926128895453,0.35004762258870753,0.36599466290996185
CustomHouse,0.3221409845345056,0.5160864213108758,0.34331870617869464,0.5536880679779886,0.37553504481995387,0.4423375764813196,0.3569420317851243,0.4459259401500872,0.6052934237585856,0.43034756500379756,0.21107262628515178,0.3261956680518376,0.506954134972946,0.40341789420066676,0.6213627708995152,0.439455491409114,0.6940921380959072,0.6361570176820209,0.38722628177737217,0.4777212092886987,0.587547721750508,0.40550014164468645,0.2909943889878273,0.503888802641557,0.12770604166786834,0.2899634566675023,0.5959222450994791,0.3413290144515344,0.5102251176761751,0.26641474482544536,0.3080562130207873,0.4793926230915499,0.44330426683850477
Dalston,0.45251061581011803,0.39290084685674276,0.4793526520230123,0.44369575171969156,0.4636344366729526,0.2936584989963509,0.1990535423310174,0.44021859615657194,0.5109895494022931,0.3221414092517794,0.38499800559158676,0.09360691319284284,0.39874796560206893,0.23539366822220834,0.5239351654105735,0.541068056461101,0.6119713924089765,0.5536762350934915,0.19757894582364632,0.36093825013607617,0.5185460042955159,0.3261304817209212,0.3355192463116588,0.43275841041698837,0.330847611388919,0.38950194336078714,0.513898908178574,0.2745906225839439,0.46324121056041495,0.21776532631229725,0.2724106422861937,0.38819692678148904,0.31063815530500644
DansonPark,0.29916832962297296,0.6038445237640786,0.14921431611155545,0.6317330947936504,0.32876541619777083,0.5382227093798417,0.4670210502395845,0.47869753660214476,0.6737313600073269,0.5314868153659938,0.2527298975968499,0.45266908659529337,0.5845182350395615,0.5119021936509347,0.6931526907239713,0.38560334349655295,0.7550475489665851,0.696713582753555,0.49599238883348645,0.5604430885533104,0.6410340420134852,0.4862802806016341,0.372429589661122,0.5647241809298204,0.3293238463749007,0.36789069919400946,0.6567977003672817,0.4397999487194562,0.5573308295235493,0.4062765239197207,0.43515395829381287,0.5519540903695352,0.5340155163045468
Darwin,0.48071859804352085,0.6273224323060793,0.39461180636849386,0.6316666344313582,0.2126320509393301,0.5539188919778161,0.48978902828713056,0.3835428622858977,0.6592533545848577,0.5955006461766664,0.38165760295335266,0.5053306222530698,0.5706802797911519,0.5572260321890536,0.6940236004322241,0.5369748599700263,0.7393671773893372,0.6687531712431618,0.5268375914767502,0.552134673484364,0.591139459093198,0.4647730708902928,0.37898814252817575,0.5173076999046865,0.449749091049142,0.5091128444066882,0.6226160225274171,0.44351596011266325,0.48721829546587747,0.4598668583283018,0.5252407261665178,0.5229689007533526,0.5361479868475474
DeBeauvoir,0.4633469385180844,0.3871282910167153,0.4855145436123491,0.433232049701625,0.46231609237666416,0.2768308013908649,0.16475008586429354,0.4294023266293157,0.5005253285584705,0.3339844684411695,0.39079732102219866,0.1476879421471895,0.3832032233741034,0.23916135782710474,0.5163206592438828,0.5506447841774913,0.6037999132385772,0.5429307394915418,0.17458594549060985,0.34347260415400555,0.5056556581965503,0.3068966112067575,0.3315147203347506,0.41724590430053976,0.3435244648802636,0.4044391586908082,0.5015221991578216,0.25843865639677244,0.4495062705353928,0.2252501967248477,0.2957026040587926,0.37073423572679054,0.29023938903068724
DollisHill,0.6087513950208949,0.24104380306072645,0.6256255409135612,0.17830250825182914,0.5885516156822771,0.2848612208774417,0.39068777125110027,0.5068679541618515,0.32144757140778824,0.4154689712126823,0.5538750831945012,0.4167301517526409,0.2647118895105753,0.3628890509607772,0.33151025458142375,0.6765117718074742,0.45862875135874154,0.4025379152358927,0.3567917944157747,0.2765880155916842,0.4283422295981832,0.4029654606682985,0.4955450675171133,0.3991461866890773,0.524694395167723,0.5596013671967494,0.3795982339572159,0.43112450032134825,0.45899681701659456,0.4543498585853885,0.4752678979636767,0.35157402940458754,0.3009942346365843
DormersWells,0.70427290676163,0.4262478784907403,0.7107638605252213,0.32099863012071483,0.6614046908003808,0.454363659216505,0.5190667350043934,0.5638648774049797,0.1768622821961077,0.552996562746495,0.6481169816709091,0.5481759299969787,0.37645077925783593,0.5146143312851074,0.290426746278409,0.7646731364586191,0.2964533333790265,0.21864297443520272,0.503445536208634,0.41161725013618067,0.3849216805918666,0.5012862785783831,0.5899216700803356,0.44217520338158484,0.6310121239062092,0.6655834298719909,0.2971339868509503,0.5386643830805578,0.4897100622724725,0.5709769467665182,0.5980032793764499,0.4320391610866647,0.44755482466460195
Downham,0.42299113843117686,0.5343656693590569,0.37805251952184216,0.548664295490424,0.26891700210382175,0.4477580867757702,0.361028052523728,0.33537406357988525,0.588930474042591,0.4934087900891053,0.27016848694901424,0.3787560426489866,0.48388999264202515,0.44571235920877733,0.6198740676218637,0.5102230117764877,0.6799933316162137,0.6094154205997436,0.4087985428138339,0.45738723565729683,0.5392966970627974,0.35116635741568103,0.17969793617302576,0.4465648344625866,0.3311053472163346,0.4213849669630418,0.5613549020095416,0.3008639386121395,0.4355800650150492,0.3162266716237755,0.41263895133733874,0.4359089353683464,0.4311953805239697
DuddenHill,0.6125501902035995,0.26344529420794077,0.6274329463173279,0.16307487482477584,0.5874788131297024,0.2907279636162756,0.3930813047505465,0.5017945267942269,0.30807228550179333,0.4267885590631825,0.5556558498693273,0.42222986117823513,0.24838890945582603,0.3726951998743897,0.3297925872966825,0.680296707002299,0.4521827031477177,0.3899758624266501,0.36257108623995016,0.2678859156591738,0.41518082742142104,0.39933849061925514,0.49543637460952195,0.38849152302333373,0.5283615179794138,0.5648049373687912,0.36448843555599153,0.43083844039856733,0.45001115974451106,0.45749383537179567,0.48205778464000965,0.34162979059075704,0.29972532304396843
Dundonald,0.609058862258167,0.45003834455109243,0.597060736664271,0.39366108342826195,0.5176838904978709,0.3796343284803812,0.39733235461458405,0.3726364912019391,0.4005689052299784,0.5184757626569527,0.5252859174361773,0.4519653780854115,0.28779847596802105,0.453947155558059,0.47363252506256537,0.6780864336344269,0.5151058618477384,0.4041935950122096,0.4120342643345829,0.3007336125952678,0.2792654280334666,0.3207388002725476,0.4427803781379329,0.12797740250148898,0.5241775655573514,0.5800675940422578,0.3221294813199299,0.388477151650391,0.2501676488758736,0.4535165936906219,0.5194807746349446,0.2153183114583839,0.3361835994739745
EalingBroadway,0.6663671552758385,0.3747049935316864,0.6735950670924282,0.24267696752875356,0.6238535692325994,0.3936957102906898,0.4663269538215463,0.5244457979803347,0.14858400493056903,0.509476993759741,0.6070685260663689,0.4988051701599106,0.3013636081623561,0.46371399236788563,0.29434371365963724,0.7299549064027361,0.37177310353996246,0.27449840517829716,0.44925501588542605,0.34331849350077426,0.3621432918976646,0.44917254782779525,0.545411893119498,0.39401412495839033,0.5883751356296364,0.6257347076216773,0.2738088807714512,0.4889666589290276,0.4512277359255395,0.5234817514749543,0.5538871088798447,0.3736465454414157,0.38516319346625
EalingCommon,0.6562809676287253,0.3723267612665438,0.6621596005646992,0.24211386833685597,0.6101409620178841,0.37892760818474347,0.45104971010282335,0.5075304977151529,0.19708296595524857,0.5032029437868359,0.5944316666224974,0.4863568109809235,0.27380386005450374,0.45354692507483485,0.31898832518497766,0.7209451979316278,0.39260956488600507,0.28520592054258465,0.43569431794160307,0.32066090640557765,0.3453460734387925,0.4303046404154101,0.5304820354248467,0.37144931738326764,0.5766594056445573,0.6161154148337643,0.25887378144051043,0.47267050854045684,0.4320866082440396,0.5099777139145334,0.5440123648441825,0.3497649742318581,0.3665255317375695
