,Barking and Dagenham,Barnet,Bexley,Brent,Bromley,Camden,City of London,Croydon,Ealing,Enfield,Greenwich,Hackney,Hammersmith and Fulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,Kensington and Chelsea,Kingston upon Thames,Lambeth,Lewisham,Merton,Newham,Redbridge,Richmond upon Thames,Southwark,Sutton,Tower Hamlets,Waltham Forest,Wandsworth,Westminster
ClaphamCommon,0.001611487998203968,0.001579091848906297,0.0014231737073634174,0.0014018539717390284,0.001225317326416577,0.0011584867090475728,0.0009010792528302305,0.0009143157153532154,0.001349666438533388,0.0017107148817360391,0.001260610408297752,0.0013350033689613814,0.0008703458334352725,0.0015232662083821912,0.0016081657291687084,0.001670827420177203,0.001528822435093179,0.0012707649966986327,0.0012232915429762996,0.0007786988878748575,0.0010163358012675646,0.0002063677217298332,0.0009555022698836045,0.0006378994886299216,0.001445536185364533,0.001680715902471398,0.0011117892693893502,0.0005864184763410805,0.0008617741312212349,0.001171811054338248,0.0016381443195948467,0.00041736372095080575,0.000802940856519855
ClaphamTown,0.001617716444455766,0.0014958508420648644,0.0014426711053470318,0.0013240333816025626,0.001260128242877582,0.0010430503109930104,0.0008287143134898754,0.0009914455159481124,0.0013071662345812598,0.0016409330332663391,0.001285058402925348,0.001266505813904724,0.0008012418121392159,0.0014330522153112519,0.0015480382575337734,0.001674843430000363,0.0014980300860127052,0.0012563311800926444,0.0011195693797774631,0.000680438561396119,0.001060568817580555,0.00024895153732487814,0.000993056022302692,0.0007057283808763456,0.0014477460629649375,0.0016498340250470191,0.0010961415100327286,0.0006184803544205202,0.0009329080866103227,0.0011365457021549306,0.0015910092017831401,0.00040999166431024143,0.0006805744653232427
Clayhall,0.000557690878433466,0.0017371171069140363,0.001094103986849755,0.0022663666992875173,0.0016412976782465372,0.0018677074364773893,0.0015900218074636938,0.0021198783225280884,0.0024878902915041767,0.0009913260859610955,0.0010965694932965051,0.0010616583376363848,0.002455124234866112,0.0011779677468340955,0.0020960910935380475,0.0007442447093114478,0.002289605818409023,0.0024795234955286836,0.001493171661755051,0.0023568846864518663,0.0025089990426659247,0.0022092265152167806,0.0016060488117896443,0.002506499438713653,0.0005992451426429952,0.0001566801134030981,0.0025559337540930665,0.0018094782310497765,0.0023716915555370343,0.0011232667732463976,0.0004600316751529039,0.002500917557764013,0.002121686761645507
Clementswood,0.00031961027002204033,0.00200574346365332,0.0008330024683978538,0.0024200217392089385,0.001428863555549301,0.0020350679286375755,0.0016261452518978679,0.001993165078693615,0.00254919805697535,0.0012799141425933796,0.00083533497727576,0.0012138153869380647,0.002530559214634944,0.0014838342786559562,0.0023141403700239023,0.0005649187151245106,0.0023855222161194645,0.0025312937663144472,0.0016433550542392665,0.0024292451812113532,0.0025051240842120593,0.0021319205115211603,0.0014556412187675552,0.002480961724943971,0.0004500784046156977,0.0002484931460397928,0.0026025576901352455,0.0017270814464749927,0.002288574734272317,0.001077334740464423,0.000737094196924155,0.0024908073086569536,0.002204721098528922
Clerkenwell,0.0013177712687792904,0.0010830450920016254,0.0014020401640944646,0.001168843596864065,0.0014506792942985576,0.0005021929015752054,0.0002239417453974777,0.0014598824902175068,0.001369043926159071,0.0010843433221533528,0.0012341108337014068,0.0005010967136012918,0.0009751822135691969,0.0007190701031218347,0.0013768632976821139,0.001384184719049156,0.0015428618586202916,0.0014638541147644541,0.0002924920003437906,0.0007982373574174505,0.0015268067432465688,0.0009215574451850753,0.0010940659871427508,0.001373602987441603,0.0010475740608250394,0.0011831240833834911,0.001471607899084726,0.0007551357018989712,0.0014954158668866934,0.0006194293804791908,0.0009500423464374562,0.0011151815395276513,0.0004846228794205597
Cleveland,0.0024218158538171068,0.0011414961974032288,0.0024020657970372683,0.0005152228630032608,0.002292470546901044,0.0015119271092686847,0.002043217569498969,0.0019979298540199406,4.876939112514323e-05,0.0017592291603359064,0.0024880536071007235,0.0022311707533290135,0.0009200277617894251,0.001833829347218591,0.0006021815111651902,0.0022877311513459517,0.0005986811318347291,0.0005369232493584684,0.0018918607576082795,0.0011782151517196239,0.001154006495015268,0.0019396382057189192,0.002394485029244744,0.0014901527662415331,0.0025057249641585477,0.002402352714638131,0.0007505336005693868,0.0021961265439728096,0.0016579096340791485,0.0023491731363349806,0.0022549687975247784,0.0014378669901946382,0.001451506352717343
Clissold,0.0012083885553909723,0.0009988091727278251,0.0014507836590535008,0.00130489421094255,0.00159429957439783,0.0006564052325670147,0.0005694754769622733,0.0017188926989719923,0.0016012481056063305,0.000819596135659849,0.001296342092753469,0.00019506211126024534,0.0013393732823251227,0.00043345768905017385,0.00142255180571098,0.0012938244980280555,0.0016568879328972186,0.0017137947961967188,0.0002589679172274638,0.0011837813436242,0.0018079240122109445,0.0013174777409482369,0.0012886714580119198,0.0017265124575141192,0.0009096408672664642,0.0009613498165858691,0.0017425696095764286,0.0010823686463531127,0.001786439227292908,0.0006542593579441954,0.0006044437715628793,0.0015219084358970712,0.0009049915920351764
ClockHouse,0.0015177813742583775,0.0022446882661603003,0.0010995578044675491,0.002226553613150416,0.0006233645350019051,0.0020243711195514383,0.001545044577628987,0.0004899529128523337,0.0020986307606706044,0.0021375042998712213,0.000955010475452803,0.0018044858263826776,0.0018574388332837587,0.002124725444181608,0.002223530641887266,0.0015583791451287223,0.002033710779498879,0.0018970158967870176,0.0019332596253492467,0.0018146921566449085,0.001375610251122166,0.0008648882136624385,0.0005185306584020166,0.001087435698391269,0.001449495549398591,0.001742328275568075,0.001731951487155864,0.0009058041079785759,0.0008455934460898115,0.0013965732526671055,0.0019150299741322828,0.0012625173572440725,0.0017786829006078988
Cockfosters,0.0018111481909722801,0.0006046580307714808,0.0021800954199930407,0.0013950830387225144,0.0024599938740866934,0.001459111614405883,0.0020441619732750257,0.002625242305576507,0.0017635142099676167,0.0003798645308779003,0.0022987953549835996,0.0015169466392217646,0.002096727602678489,0.0008543910927282434,0.0012354730598584326,0.00171065285092354,0.001639132191377635,0.0020543150410237054,0.0014905842325212406,0.002097999965012508,0.0024061298625793507,0.002607548974936586,0.0025280415795146784,0.0026154422389438907,0.001926368719919192,0.0014822544254941403,0.0022417011988498897,0.002505759086823902,0.002618981271696524,0.00203156727932597,0.0011679427784975782,0.0025365140598284522,0.0019857372285689615
Coldharbour,0.001442620123983871,0.001589704248184886,0.0012586729334666973,0.0014963761966495619,0.0011121986810500616,0.0011441128718380762,0.0007170385669711543,0.0009326303205137797,0.0015036279053408101,0.0016277637907134892,0.0010543411389397487,0.001164565967446779,0.0010780871148470205,0.001418668856329226,0.001662433911224369,0.0015362353131871316,0.0016403709640417919,0.0014289478439928297,0.0010998824182158618,0.0009071756846927223,0.0011938527659087882,0.00015384768249594445,0.0007666742993866028,0.0008403900134136389,0.00122335140829054,0.0015264578971015844,0.0012832759382568157,0.0003159103931044093,0.0009811448460587172,0.0009369263938086232,0.0014979770367964322,0.0006547439447769769,0.0008285716546759021
ColdharbourandNewEltham,0.0010036196370453428,0.002422363044707302,0.0005003877664326252,0.002591642321400843,0.00047496364548535745,0.0023480610195017316,0.0017598964366819176,0.001137664558774732,0.0025528618676608785,0.0020677224514015213,0.0003921082215272115,0.0018017975392925418,0.0024662838904791397,0.002191358556200382,0.002503520979639736,0.0011252636412837555,0.0024005644556127992,0.002410521015121485,0.0020953676916936324,0.0023543855798824646,0.0019896814974243223,0.0015641363035872279,0.0006090448308993045,0.0018074724437201312,0.0010043893693838033,0.0013247417124546007,0.0023351885774550115,0.001271488885234283,0.0015373177354581625,0.0013436752243921298,0.0017005784531315537,0.0020083588590794513,0.002258581208939786
Colindale,0.0021221506083092512,0.0003195327095287655,0.0022808547004817903,0.0003931655104922378,0.002293076539644079,0.0009648298945506332,0.0017528134083614913,0.002221353147055931,0.0008559475941546425,0.0011008427179954293,0.002336065724415879,0.00161770363936005,0.0012357172503810378,0.001052724893113052,0.0005495176583990929,0.002001200006046326,0.0010120772666162624,0.0012513235294334241,0.0013316260800267112,0.001298740245816666,0.001751042546605149,0.002038454495753575,0.0023224588579383912,0.0019538162219180236,0.0021189963840877765,0.0018735005637456447,0.0014502918187366748,0.0021304333252506013,0.002079675983306723,0.002012519635399796,0.0015799549996697005,0.0017880396806214433,0.001293469449801255
College,0.0014629850437509859,0.0019017751144708936,0.0011285993832823038,0.0018531592270663985,0.0008609136902715878,0.0015635169280903667,0.0010867726452974064,0.0006927536626790709,0.0017662824224855716,0.0018727571133777177,0.0009682602627509756,0.0014359754320668776,0.0014194223504724183,0.0017513451865257476,0.0019350303835553736,0.0015407533242381866,0.0018212907621831965,0.0016318313376127145,0.001484846889437574,0.001344860121597438,0.0012589959353879192,0.0004143732825210143,0.0004413047367607135,0.0009024231124641068,0.001263037126864469,0.0015803498008421669,0.0014930038149396983,0.0004898965286963338,0.0008715436014892641,0.0010673211219432341,0.0016596336885033734,0.0008973899233464082,0.0012901622500391843
CollegeParkandOldOak,0.0019851947733118495,0.0009016393918332448,0.001989143630650019,0.0004256659889715043,0.0019221416483797135,0.0007452110330008817,0.0013067006746466424,0.0016710960464797876,0.0006329436504288206,0.0014339337322201034,0.001970286112487617,0.0014912466146400675,0.00035904045847298996,0.0012558531464918693,0.0008419241097838348,0.0019297484979426038,0.0009598718471982178,0.0008795791099077694,0.0011177694290061167,0.0004949366964946395,0.0011608059504154466,0.0013604983136263078,0.0018112463666744535,0.001206068340370996,0.001931248866286752,0.0018815237966059,0.0008861741268290814,0.0015171097763953055,0.0014494688270323686,0.0016700974194469697,0.0016593683876526507,0.0009638437482063523,0.0007144732628844664
ColliersWood,0.0019495736593549374,0.0018849445124900063,0.0016676410820810458,0.001592252608163398,0.0012719787676302647,0.001637948891314737,0.0014905052595617046,0.0007414437105449615,0.0014081245734713728,0.00207097691938872,0.0016434865199655916,0.0018719080666032804,0.0010440716261034646,0.0019890130706573216,0.0017033791848319177,0.0019402905237283989,0.0015022773065755293,0.0011944719660669809,0.0017698015959263513,0.0010961990179419949,0.0006808960015254177,0.0006486934575645181,0.0012026829941394963,0.0001863709749574643,0.0018903661306792702,0.002058640446539837,0.0009280079324559677,0.0011279951651584693,0.000501524915087657,0.0017152675464718974,0.0020796933688140796,0.00041062355487943265,0.0012994932779393123
Colville,0.0018111481909722801,0.0009513850134516307,0.0018217796025039568,0.0006239189076950299,0.0017568402945851921,0.0005726135613922744,0.0010131091507649729,0.0015214523213873715,0.0008065268589076275,0.0013590809685145359,0.0017604265781843021,0.0012424187615771084,0.00027877678156390556,0.0011138786302815303,0.0010071002731614753,0.0017905826019872667,0.001108111642675671,0.0009806158261496866,0.0009126875379958358,0.00022048935687309968,0.0011674591809683098,0.0011051046093267947,0.0015748503097799409,0.0011012912665003516,0.0017022502999448452,0.0017125817612842985,0.0009477273026655878,0.0012418933054686465,0.0013604750588095396,0.001399403188336137,0.0014985960721147847,0.0007936545549041817,0.0004197781412285326
Colyers,0.00064824828798208,0.002836909891527185,0.0001897246803790185,0.0031527269707026244,0.0010045339703708602,0.002950759356448766,0.0024418740134669616,0.0018227499111629975,0.00312335790040525,0.0021928302556535975,0.0007654102933408877,0.0022071912324850033,0.0032192387312158315,0.0025041721525645823,0.002909695303688723,0.0006557251594592956,0.002813901601219849,0.0029873581859107983,0.0026700019754459714,0.003151486979768369,0.0026677992268507424,0.0024566494027510673,0.001446300926499218,0.002647409660790336,0.0011442562058427321,0.0011494416435456271,0.002972754935730421,0.002058125942868648,0.0022837663231247713,0.0018304241594655688,0.0017964404938593023,0.002883421982314436,0.0030376629814618463
CoombeHill,0.0023369270301830504,0.0018716790133917701,0.002151326532059176,0.0014039303911974259,0.001679003893368709,0.0018561192266340742,0.0020188991722655055,0.0011804730870971895,0.0010570500917825285,0.0022419500166696877,0.002173648976889892,0.002296442363877508,0.0009877368261338533,0.002241847081606678,0.001473611329187514,0.0022480730543422466,0.00114751641123076,0.0006939278259093194,0.0021211294871085274,0.0012183144525832015,0.00031284806083187606,0.0013528550646733511,0.0019075380395439088,0.0005119315458865626,0.002394034067104775,0.002427709158111579,0.0003380235363057955,0.0017838063076924628,0.0007365264694256414,0.0022551321971794685,0.0024380263845233388,0.0007579527377448773,0.0015836762289229503
CoombeVale,0.0024008910737127517,0.0019897419553660724,0.0021661881850676655,0.0015324878394043023,0.0016698466696961815,0.0020049831530828148,0.0021475741867532498,0.0011495020474760725,0.0011466099085398868,0.0023430655801789275,0.002224852993609927,0.0024163399680975596,0.0011310954790089024,0.002372569310178017,0.0015706383744824033,0.002300002292472274,0.0012070954774592631,0.000768306166583034,0.0022521884026471877,0.0013700783787977617,0.000208735969543119,0.0013752388651784386,0.0019068639978338225,0.0005049584821976778,0.0024841786575546046,0.0025065790509454094,0.0004186573982965498,0.0018509568845091915,0.000674322420453424,0.0023685473112998894,0.0025366298673752206,0.000823669356940765,0.0017309647326123087
CopersCope,0.0013715178611543564,0.0022824120292209097,0.0009570768192026736,0.002316200766289059,0.0004924027699793619,0.0020752923878052366,0.0015448084766849727,0.0006287269942315694,0.002232644813745706,0.002106473326039793,0.0007763520531742173,0.0017506125530963583,0.0020340618442361022,0.002107015321897617,0.002292795815127974,0.0014418033044286604,0.0021392424126501575,0.0020287612942773894,0.0019341596007349199,0.0019606626994485834,0.001542745251603977,0.0010398094254143923,0.0004026917759400619,0.001294454186609327,0.00129360710033673,0.0016011647917532066,0.0019051147016686818,0.0009179113906099727,0.001020070079157896,0.0013225595505539707,0.0018390654972087256,0.0014509260619579236,0.0018959703778841882
Coppetts,0.0016772715878297,0.0004170341279008019,0.0019973925297969326,0.0009784449604396954,0.0021124907022196772,0.0008267742022826768,0.0013987800428121842,0.002211972495632227,0.0013958304531710443,0.0005262399049998089,0.0019963582745904725,0.0010876809566688983,0.0015356329949811594,0.00045606011030764344,0.0010534863156640643,0.001638030006621396,0.00144806625522504,0.0017144575734898508,0.0008755635533368162,0.0014774263655288689,0.0020238249992725315,0.00199554311234626,0.002033680131002895,0.002106951945267427,0.0016336520160989583,0.0013671286030370812,0.0018584907656265031,0.0018928839558438435,0.002185842648485072,0.0015455802500095783,0.0010010685433930935,0.0019446432266860025,0.001315438705363581
CoulsdonEast,0.0024006811260862864,0.0029975053399852072,0.0018515029085209357,0.0028007287329507905,0.001054427372880734,0.003099066157424271,0.0028583560787080273,0.0004864537809720633,0.0024072864564225545,0.0030065986230573003,0.0020334576790253557,0.0030937883148117523,0.0024743317190462273,0.003201226910305765,0.0026092672058561648,0.002257387966015409,0.0021623661690477547,0.0019557821501113982,0.0031493513652401605,0.0026340583241491167,0.001126954898261869,0.0018532694925505074,0.0017694557806491099,0.0012137658782093751,0.0026455918006174765,0.0027142748147995647,0.00171151359738395,0.002215744826014425,0.0005854049762170642,0.0027770376407566465,0.003047245571399224,0.0018384856110618764,0.002849743166409906
CoulsdonWest,0.0023436453542299337,0.002815519274231279,0.0018754997060392304,0.002594170136393675,0.0010781284223860992,0.002868639061693735,0.0026458652290952387,0.0004244372521153555,0.0022161169566532117,0.0028643859405469247,0.0019637894425865773,0.002908511568559601,0.002228819295559616,0.003017276468902982,0.002446950933820789,0.0022166143107274928,0.0020238595873601065,0.001787952211106056,0.002937857149606958,0.0023765367517476137,0.0010004704053338145,0.001648102852798996,0.0016588166485221058,0.0010052078824236413,0.0025206416379612772,0.0026228402365430707,0.001524059827132177,0.002024494602225879,0.00040619625598790297,0.0025934183533083254,0.002900799501800376,0.0015976299891051534,0.0026019394128090445
Courtfield,0.001716181881267899,0.0011830337914545811,0.0016599375646959116,0.0009101939556332357,0.0015732244934456162,0.0007404197539310495,0.0008710944329404259,0.0012813523147092412,0.0009434719605311516,0.0014914545617612878,0.0015574911262755163,0.001231020424314933,0.00034519819333759974,0.0012610389834037563,0.0012282884547790843,0.0017418327049672408,0.001234525443594168,0.0010334907257573372,0.0009879479796227573,0.00015608056483443534,0.0010637857642214997,0.0007566816463427218,0.001346253878387854,0.0008551511742095896,0.001577300137288646,0.0016798076119589162,0.0009307223396913001,0.0009757572965155353,0.0011399750619006611,0.0012788043913635589,0.001552363711194555,0.0004893992458386057,0.00038103665830141985
Cranbrook,0.0004702127007396735,0.0018204410231248327,0.0009760970081447312,0.00231475630057887,0.0015291216882580758,0.0019028063412912764,0.0016106806400649372,0.0020455776072831975,0.0025135369663028748,0.0011107574925610809,0.0009592846003876974,0.0010955307549720945,0.002488925114847879,0.001265148514541478,0.0021582414151467798,0.0006849527865056269,0.0023167408386715097,0.002502720700788307,0.0015286081925659333,0.0023926673486955687,0.002495546356712883,0.002151792958798848,0.0014974318047928988,0.0024781543876146797,0.0004844235856553162,0.00015766409479162,0.0025810819387733514,0.0017474844597982725,0.002305671307241368,0.0010630762184396867,0.0005394450631358542,0.0024770110312296117,0.002158892758968801
Cranford,0.0028327533413514665,0.0018665386324912036,0.0027616768962105786,0.0013047136527287763,0.002507665303205439,0.0023185333694202073,0.0027365279915966953,0.0020967244924267247,0.0006632311520958544,0.002416253267239882,0.002938973787732082,0.0028770048438632105,0.0014531159260732906,0.0026243270153532084,0.001040512174452814,0.0026153148415045467,0.0005067170088146934,0.0002156235460323132,0.002656052356968037,0.0017907234527292856,0.0009927936008497418,0.002377487181452586,0.0028550481005793485,0.001626444465615189,0.003046408350390826,0.002860131132928922,0.0006445120473775833,0.002787477616941496,0.0016758457708993583,0.002988412066497393,0.0028735619477928604,0.0017566557823516123,0.002145191502811651
Cranham,0.0007834545594256057,0.0031453327455611773,0.0011459834269390231,0.0037139018991112923,0.0019156103932603372,0.0036320123851221204,0.0033180446167036933,0.0028388382495019506,0.0037160810513084935,0.0021216860717473956,0.0017682909680645077,0.0027549566099710505,0.004068445601614888,0.0028471223106054083,0.0032860151522623587,0.00023555013171117772,0.0032309550648193697,0.0035867297846666033,0.0032556609576728074,0.004053096472556516,0.0034947738508445143,0.003588396194142454,0.002595927208887644,0.00368893180995739,0.001704183942845199,0.0011949318600457536,0.003735503368858803,0.0032224429559213077,0.003265063817156426,0.0026357585446642215,0.0019692397812965906,0.003954476497093567,0.0038975349196002022
CrayMeadows,0.0009712177200275619,0.0028905522535056776,0.00028264409804218854,0.003107858254579859,0.0006026261166847107,0.00298518971069477,0.0024349090356185427,0.0014372498074174597,0.003018410078768673,0.0023655441148812064,0.0007160014090935085,0.002345046594467161,0.003079850340433879,0.002654072193111956,0.00290237119171463,0.0009867113023847346,0.002737864555310403,0.002831605522024752,0.0027306378170557036,0.0030039260964205296,0.0024105166079988207,0.002188480553773041,0.0011596406163668497,0.002338783673105672,0.0013338452883107604,0.0014341150283326087,0.0027936838937054095,0.0019125022378854587,0.001917563836046613,0.0018959480545716087,0.002002137086786187,0.002613183448890321,0.0029339586460654893
CrayValleyEast,0.001222525028906289,0.003044183314937126,0.000525338982034034,0.0032687356230522283,0.0004517339236690194,0.003183749229356189,0.002645274976735203,0.001327585525297495,0.003163496981915593,0.002612883681908299,0.0009667215777744135,0.0026186066887593684,0.003269671790236246,0.002931367698928704,0.003026671834932094,0.0011831611162343126,0.0028221010964730787,0.0028812401770882015,0.002939094615762259,0.003206353728542046,0.002389094667867075,0.0022985433386956185,0.001317944126564234,0.002342768280927892,0.001627390696231146,0.0017059209641927659,0.0028292905297924156,0.0021122724013035057,0.0018266619681620597,0.0021600028212281747,0.0023016617472519474,0.0026700536001175315,0.0031444382880658397
CrayValleyWest,0.0011696882095792384,0.002842630638013299,0.000516272010244451,0.0030492671142102927,0.0003716755490614081,0.0029128748242686978,0.0023582942792859315,0.0012302798791801876,0.0029655697868818318,0.002456593533220739,0.0007917389029398372,0.0023571976521145743,0.0030088148402817212,0.0026967330401606866,0.002857101204369998,0.0011780295481269413,0.002678698413303286,0.0027022166660210724,0.002665614595440815,0.002930202452623187,0.002211358365954878,0.002033104221486505,0.0010838590698185884,0.0021226186987502458,0.0014463648894646847,0.0016120642779029874,0.002635210412466155,0.0018397464376282684,0.001705383153662853,0.001895403836173718,0.0021287740261977514,0.0024140326045002194,0.0028573024801517815
Crayford,0.0007939519407488607,0.0029550557428708515,0.00021392599605798063,0.0032571798973707114,0.0009366627831509509,0.0031095401163211134,0.0025769237534430897,0.0017713052275615748,0.003153075475965646,0.0023312586730625793,0.0007957565803786378,0.002388059187909332,0.0032573317864333785,0.002683132449014417,0.003009093966194271,0.0007379975829198656,0.002835432649906387,0.003013501068028787,0.0028303100910190104,0.003191813472138256,0.0026743062325562898,0.002495411593869634,0.0014548708853845994,0.0026554694357034626,0.001312667294640218,0.0013070300474612069,0.003001096540687567,0.0020979230292959244,0.0022600295633329187,0.0019855264028644172,0.001958185579183151,0.0029208088409915837,0.0031293196605820884
Cremorne,0.001712262858907217,0.0012880799624387393,0.0016211472868893496,0.0010117579508809435,0.001493031453783997,0.0008438222417637077,0.000876760855596767,0.0011887369943037855,0.0010255413198869852,0.001554500418350507,0.0015088515845164182,0.0012560752599949977,0.0004300759586251476,0.0013238561022232173,0.0013067610830729379,0.0017445100448493474,0.0012939865314737036,0.001082904455056409,0.0010383466012204566,0.0003028462779101926,0.0010013477544177085,0.0006266372248716999,0.0012914639165251339,0.00076758036138944,0.0015721437562210357,0.0016956270050513063,0.00091826800061154,0.0009119698537630836,0.0010567819166494748,0.001278260172965668,0.001582431140943111,0.0003862957679655704,0.0004576928242151277
CricketGreen,0.002014377493390499,0.002087326283107473,0.0016732994178595075,0.0018119919543259943,0.0011249918611807984,0.001892778082773023,0.0017071278756947419,0.0005781757060038329,0.0015989684011797796,0.0022347599129770397,0.0016512654273470994,0.0020692283390192395,0.001299134139489686,0.0022007517702294604,0.0018672997861568564,0.0019864188587805287,0.0016096965933102855,0.0012998535556749864,0.0020064951223584034,0.0013734862513923999,0.000700636355913033,0.0007845249103856358,0.001210675202987661,0.00028806903369275704,0.001979497860562248,0.002162715401095035,0.0009949100872562173,0.0012582605579147942,0.0003275825499248552,0.0018558935804868534,0.0022419690558393734,0.000667697701445397,0.0015674945729442476
CroftonPark,0.0012294533005796375,0.0019346072247390282,0.0009664164818731464,0.0019517440117868402,0.0007632815261159643,0.0016078641157599766,0.0010476979390630547,0.0008531925818701936,0.001947274670350669,0.001776334038594206,0.0006948872319151303,0.001281560221609484,0.0016681539053858645,0.0016768843961494084,0.002011201148085941,0.0013535068662333504,0.0019618029758032896,0.0018336102024107124,0.0014566101617120772,0.0015094603679184691,0.0015123304833623175,0.0006916048409718326,0.0002122268470042794,0.0012162109784639192,0.0009965627195490376,0.0013700048563266068,0.0017219720487906718,0.0004476331439552542,0.0011305872115649769,0.0008477834202341271,0.0014673790053464312,0.0012325025552074893,0.0014191430407599378
Croham,0.0019641300281231845,0.002589425423975715,0.0015114573800514622,0.0024376261650518745,0.0007552016228754988,0.002509293131456318,0.002163629050946216,6.923814146067016e-06,0.0022051255245966266,0.0025614176765293446,0.0015002178521479315,0.002441072209326808,0.0020634632446011945,0.0026300999281419126,0.0023785925553959208,0.001914130681963648,0.002048870997341181,0.0018547454338694808,0.002489669407541704,0.0021101547106000514,0.0011738930742501992,0.0012534928282849128,0.0011585814079652858,0.0009704331232479045,0.0020602504712103594,0.002242115130061146,0.0015964706319100126,0.0015335891333102623,0.0005368629208227939,0.0020778258431466794,0.002478617414683889,0.0014077468730631895,0.0022524392665245123
CrouchEnd,0.0014915379209502397,0.0006597927613985251,0.0017328142026136876,0.0010410083815122833,0.00183440736569366,0.0004946159951391917,0.0009112315934228416,0.001910749355471075,0.0014087759175932444,0.0006734478174440241,0.0016488719173835585,0.0006542215462554204,0.0012683377821729653,0.0002213276055601565,0.0011493275523536243,0.0015061152395134314,0.0014889457531422207,0.0016539975559719106,0.0004109512604830258,0.0011607214057338137,0.0018359991828955531,0.0015641363035872279,0.001635995522052045,0.0018043028693160929,0.0013017099848715464,0.0012074965454684176,0.0016839703474960193,0.0014298924996617249,0.0019147398485472606,0.001103130692524442,0.0008018276045004575,0.0015919429739824323,0.0009276695332608032
CrystalPalace,0.0015321277954001595,0.002090311020404576,0.0011640491977979665,0.002032543812450572,0.0007459097341489636,0.0018168975933182381,0.0013552194186415626,0.0005421420925984948,0.0019184526929578464,0.002035707568643731,0.001012967609569971,0.001664479834728411,0.0016199742383642348,0.0019738469438395387,0.0020891157488008164,0.0015867701034618952,0.0019031677363665251,0.0017340463245979778,0.0017406648928151814,0.0015739827557102882,0.0012779320531152985,0.000624781007268839,0.0005207453668780141,0.0009297720116075248,0.001394801078788582,0.0016973678952002297,0.0015833776087748803,0.0007350690019821191,0.0008109423562328953,0.0012757567683353709,0.0018269500916923958,0.0010294550523073747,0.0015510766884111113
CustomHouse,0.0005833044888622084,0.00188585651555301,0.0007090644630334788,0.002156406747099332,0.001083717022127421,0.0017210720119215936,0.0011390690043965538,0.0015374589884992469,0.0022248286842832454,0.0014026000171805636,0.0004013403313865834,0.0009896122436207485,0.002098015255249223,0.0014013501179631128,0.002139896258487861,0.0008513383045957153,0.0021628970716181077,0.0022364315127921175,0.0013876495477848682,0.0019430553577096188,0.0021241352445310812,0.0015414249352698707,0.0008388930540386943,0.001991217199885678,0.000173475391631746,0.0006811421934852561,0.002252558827791219,0.0011208204791546784,0.0018399423418076618,0.0006139871965002839,0.0008965400082084083,0.0019944572665572444,0.0017341538180971625
Dalston,0.0011163615124571025,0.0011060938966848109,0.001354864641700544,0.0013761244262762758,0.0015034679954695983,0.0007466595592312961,0.0005018325565022023,0.0016563550228139677,0.0016615788548946964,0.0008961139760100298,0.001176068217085541,9.624067782685754e-05,0.0013615852891702839,0.0005566457772023564,0.0015100226287158621,0.0012204765408411744,0.0017034303915648313,0.0017290386739387572,0.00034255313117186243,0.0012072956645272043,0.0017958604623074018,0.001254584720992478,0.0011587739913110247,0.0016955411876232284,0.0007885579904109728,0.0009172977267305054,0.0017590955595091873,0.0009674615658236522,0.0017494984178419225,0.0005011163007777534,0.0006226610966458279,0.001499055060311322,0.0009210551337366621
DansonPark,0.0007120723664274711,0.0025978821796508404,0.00012121109655547786,0.0028542642433346936,0.0007636855212779875,0.002617486898358809,0.002050064496875381,0.001532843112401869,0.002789706873976474,0.002064467983414323,0.00041424818868996446,0.0019654604573400023,0.0027784323345012344,0.0023033922026930343,0.0027010627425981303,0.0008478242960004502,0.0025721639641857843,0.002684837172556719,0.0023335236781274033,0.002684835625809228,0.0023490290597025817,0.0020080998784832607,0.001026469232788393,0.0022525712493158246,0.0009811856545795569,0.0011361200493625618,0.0026447906732967393,0.0015976007850003323,0.0019437429634054724,0.0015117298656607769,0.0016503481587280841,0.0024507875726081756,0.0026021756413634784
Darwin,0.0017914131140845605,0.0032273301118621502,0.0011306445648889766,0.003303041683669232,0.0003537650968783765,0.00334520419150007,0.0028902297061499456,0.0008436630312175423,0.003064248421345394,0.002924328699753001,0.0014387559355841502,0.0029353944394609577,0.003130068790692504,0.003192322926174034,0.003057572612118029,0.0016807001109924715,0.002677400651464645,0.0026495626921777993,0.0032145995807014677,0.0031726157898551268,0.0019940682428437927,0.0021614016146254225,0.001448419343302346,0.0019478393101846937,0.002131795258523452,0.0022475648731360366,0.0024581352581141817,0.0021955660216287634,0.0013932180490047314,0.0024806563012653732,0.002748605247102539,0.002511554382345399,0.0031909753132892617
DeBeauvoir,0.001156461509111937,0.0010863614667761844,0.001348660924160303,0.0013103109573557611,0.0014632704768482829,0.0006679934424103298,0.00035179040658117215,0.0015816076098822333,0.0015820334540111154,0.0009665013068959528,0.0011671780372209605,0.00021979435248949364,0.0012558904739892035,0.0006014592357994174,0.0014806564273721176,0.001252437285683823,0.0016604272833662384,0.0016565013813015209,0.0002958669080400651,0.0010954038476699126,0.001702203447601715,0.0011256321922290214,0.0011012878626079597,0.001579534764435419,0.000841318818120628,0.0009854952060426752,0.0016730328830477684,0.0008660070215512994,0.0016547803506339203,0.0004981775214291436,0.0007304616756560913,0.0013641464237889949,0.0007936098286197272
